Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
04:55:29,34363739.636,1873310.714,0.0,113762415.1,283284045.0,572137220942727.1,566365317165506.8,579445209108725.5,450619067020990.4,201154327624611.3,422721878882400.25,44513297784501.0,87295267029.667,8822254080.0,14172736.043,1.5223041225876815e+18,101016716.333,170549.667,23038581.429,0.0,66996230.0,26593.0,170640065.476
04:55:37,14266606.455,639753.714,0.0,38428916.5,95693759.0,290503031432811.75,284821496073119.75,297842781487815.0,225434794529296.2,100301087413452.67,211607661839713.5,26742172983074.754,30031415151.0,8807652608.0,7421246.217,0.0,47749110.333,170409.933,7939715.429,0.0,66996230.0,19119.667,81396900.238
05:05:29,34434513.455,1881878.143,0.0,114286580.3,284589224.0,572317685603961.9,566432280989440.0,579782853505403.0,450624131155958.8,201271353411047.16,422731839724949.75,44696305754339.25,87318332270.667,8822301440.0,14217349.87,1.5223041225876815e+18,101247328.0,170549.667,23164404.286,0.0,66996230.0,26670.0,171004676.524
05:05:37,14335146.727,648323.143,0.0,38941216.1,96969537.5,290700174455510.0,284894969376877.75,298195133656666.75,225440344403850.8,100406391862847.02,211618591467628.0,26942222985278.754,31400274314.333,8807870976.0,7460664.783,0.0,48143488.667,170409.933,8038213.143,0.0,66996230.0,19166.333,82008316.476
05:15:29,34510876.636,1890445.286,0.0,114813660.1,285901662.75,572498049461030.1,566499125212398.0,580123806964943.8,450629185341951.0,201385186729860.84,422741781135819.25,44879350755648.49,87341362347.0,8822411008.0,14266249.522,1.5223041225876815e+18,101463118.0,170549.667,23291446.714,0.0,66996230.0,26574.0,171405897.952
05:15:37,14408905.091,656890.429,0.0,39455410.7,98249985.75,290866680675592.75,284956195678479.0,298521499705654.75,225444975933217.2,100534595948697.66,211627774896687.5,27109632676891.0,31422105650.667,8807764992.0,7500070.0,0.0,48540183.333,170409.933,8187207.286,0.0,66996230.0,19134.333,82625448.381
05:25:29,34577930.0,1899013.0,0.0,115345537.9,287226088.25,572690554856788.9,566570663376397.0,580472709154614.8,450634594990606.6,201490983426352.16,422752441269364.25,45075491331472.49,87365514595.0,8822334464.0,14303819.565,1.5223041225876815e+18,101765203.333,170549.667,23398100.0,0.0,66996230.0,26641.0,171890336.905
05:25:37,14531082.727,665458.0,0.0,39973835.1,99540897.25,291053712117703.94,285025258015896.0,298864502319800.0,225450180252422.6,100648708973939.66,211638077591122.25,27298125487998.0,31445808210.0,8807889920.0,7546266.87,0.0,48904597.667,170409.933,8302803.286,0.0,66996230.0,19152.333,83251214.429
05:35:29,34637909.636,1907581.143,0.0,115851242.5,288485637.5,572881279354655.5,566641800599365.0,580820965633915.5,450640001993502.8,201597935345970.34,422763073879432.25,45270161949108.0,90078085469.667,8822403584.0,14342100.826,1.5223041225876815e+18,102030421.0,170551.0,23506965.286,0.0,66996230.0,26638.0,172346846.429
05:35:37,14612289.727,674027.429,0.0,40512862.5,100882876.25,291260835385926.75,285102709080792.25,299225607708700.5,225456040013078.03,100746837632720.67,211649641486378.5,27509245544187.754,31471293435.667,8808369664.0,7592130.826,0.0,49447328.667,170409.933,8385344.286,0.0,66996230.0,19151.0,83900843.714
