Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
20:36:44,4579724.273,120033.714,0.0,52275718691.7,130619928292.75,2601027837204.818,358333356128.75,6687970358451.75,237248863403.6,67960922900.833,530900256467.0,3249389699233.75,5777046778.333,8696866816.0,1476982.043,0.0,410465.333,396030.533,508473.143,0.0,37373954.5,8841.333,5511264.524
20:46:44,4649756.909,128604.286,0.0,56011823925.1,139955230547.25,2786183158196.818,383258862270.0,7165680745583.25,254250317463.4,72194852842.833,568956018358.5,3482320430185.0,5805593352.667,8696854784.0,1516811.217,0.0,426232.0,396030.533,536829.429,0.0,37373954.5,8838.333,5625121.381
20:56:44,4709733.818,137174.857,0.0,59744536081.7,149282870405.5,2972159025357.727,409004041100.0,7643220850937.0,271158309098.8,76535003489.167,606816156861.0,3714125490494.5,7178395957.0,8696869888.0,1560748.739,0.0,451420.0,396030.533,572439.286,0.0,37373954.5,8870.667,5754062.762
21:06:44,4765987.091,145745.571,0.0,63477889103.1,158610483180.25,3158129741673.727,434764042646.0,8120772995529.0,288074561413.4,80866075408.667,644694013763.25,3945978703196.0,8551240334.0,8696883712.0,1603047.478,0.0,474387.0,396030.533,607025.857,0.0,37373954.5,8873.333,5872683.857
21:16:44,4839000.818,154316.286,0.0,67208365650.7,167931725232.0,3343950945537.818,460515982969.0,8598318949101.25,304992606827.6,85756970340.5,682566730194.75,4177781140933.5,8579762254.0,8697777152.0,1639165.348,0.0,498936.667,396030.533,643334.286,0.0,37373954.5,8857.333,6000948.143
21:26:44,4961924.909,162887.0,0.0,70946496801.3,177272084274.25,3529118343240.546,485428228042.5,9076022794606.25,322002362274.0,90479484296.167,720614440709.25,4410583309701.25,8608298126.0,8696989952.0,1682822.391,0.0,529393.0,396030.533,672427.0,0.0,37373954.5,8854.667,6185324.143
21:36:44,5040523.636,171457.714,0.0,74679529360.1,186599718733.75,3715067169944.546,511169150877.0,9553568764638.5,338927030118.0,94434993566.333,758488570861.75,4642421423845.5,8636771171.667,8696976640.0,1725022.13,0.0,553108.0,396030.533,708217.571,0.0,37373954.5,8870.333,6306098.095
21:46:44,5130668.636,180028.571,0.0,78414077706.5,195931130971.25,3901039347121.454,536935064044.5,10031130992807.0,355863003992.6,98709899928.5,796384058866.25,4874353543440.0,10009554321.333,8696980480.0,1765207.652,0.0,577308.333,396030.533,745629.0,0.0,37373954.5,8841.333,6428616.429
21:56:44,5203680.364,188599.286,0.0,82149631176.3,205265052430.75,4086271582121.182,561887563124.0,10508837063530.75,372890224561.6,102921468073.833,834458988750.25,5107256149982.0,10038160632.0,8697019904.0,1799018.087,0.0,594666.0,396030.533,773491.286,0.0,37373954.5,8854.333,6552184.048
22:06:44,5300528.273,197170.0,0.0,85884720647.1,214597820531.25,4272251541526.091,587675899051.75,10986395178128.75,389831485765.6,107045446399.5,872356179698.75,5339196603691.75,10066690040.0,8697070336.0,1846981.0,0.0,619594.333,396030.533,810252.0,0.0,37373954.5,8854.333,6690371.333
22:16:44,5413767.091,205740.857,0.0,89618780431.7,223928016670.0,4458246747250.728,613454016427.75,11463952386518.5,406769649879.0,111601273329.167,910251752092.5,5571149407485.25,10095262640.333,8697095424.0,1883544.174,0.0,644483.0,396030.533,846560.143,0.0,37373954.5,8857.333,6825886.429
22:26:44,5557177.909,214311.571,0.0,93351825736.3,233255677257.5,4644241044531.363,639210573362.0,11941498996217.0,423700248935.2,115873974508.333,948125137043.5,5803044202347.75,11468072211.333,8697206528.0,1927204.391,0.0,680885.667,396030.533,884117.857,0.0,37373954.5,8857.667,7016550.286
22:36:44,5629817.091,222882.286,0.0,97087411752.1,242589689798.25,4829403494361.454,664123252564.75,12419204774296.5,440715832147.2,120732973981.667,986181313080.0,6035972278436.0,12840977070.667,8697021696.0,1969997.87,0.0,697611.333,396030.533,913070.286,0.0,37373954.5,8870.333,7137147.619
22:46:44,5711028.727,231452.857,0.0,100820948110.9,251918564600.25,5015451378495.091,689879907316.75,12896752206020.0,457644822213.6,125103330561.5,1024056689051.5,6267827525601.25,12869563203.667,8697041920.0,2013135.174,0.0,721999.667,396030.533,949897.286,0.0,37373954.5,8854.333,7266507.524
22:56:44,5824641.545,240023.714,0.0,104544579001.9,261222705869.5,5202206695807.182,716501537707.5,13374173941855.25,474489931803.4,129836118239.667,1061800332471.25,6498836725382.0,12898059758.333,8701670144.0,2061131.739,0.0,748913.0,396031.6,987677.143,0.0,37373954.5,8841.667,7405165.381
23:06:46,5912928.0,248594.429,0.0,108280684633.7,270558002716.0,5387382242755.637,741438824823.0,13851887696042.0,491496040229.0,134814916876.167,1099878343382.0,6731746914685.5,12926684560.0,8701649664.0,2112957.957,0.0,764469.667,396031.6,1016714.286,0.0,37373954.5,8854.333,7525473.619
23:16:46,5991900.182,257183.0,0.0,112023501298.5,279910078706.0,5573805864950.363,767277930688.5,14330451809985.25,508461395120.4,139398802611.167,1137871282574.75,6964137310003.5,14299573038.333,8701714176.0,2162402.087,0.0,788502.667,396031.6,1052475.429,0.0,37373954.5,8854.333,7658429.857
23:26:46,6136426.636,265754.0,0.0,115757551199.1,289240250551.25,5759816335424.909,793072792415.75,14808012190064.25,525385650743.6,144120070139.333,1175769110357.75,7195998010444.5,14328147886.333,8701747456.0,2212645.174,0.0,825033.667,396031.6,1090761.714,0.0,37373954.5,8838.667,7850829.667
23:36:46,6231786.545,274324.571,0.0,119490069143.1,298566594577.0,5945816432183.637,818856612367.25,15285556668680.5,542302377754.6,148573512721.5,1213648782662.25,7427764695004.5,14356703651.667,8701811456.0,2247595.826,0.0,848372.0,396031.6,1126697.286,0.0,37373954.5,8857.333,7975078.286
23:46:46,6330127.455,282895.429,0.0,123225147332.1,307899325124.75,6130979270291.272,843813981316.25,15763261475570.0,559312603475.6,152939528082.5,1251709396044.75,7660629666438.75,15729584731.333,8701799424.0,2299971.522,0.0,864582.333,396031.6,1157987.571,0.0,37373954.5,8838.333,8096160.714
23:56:46,6406867.364,291465.857,0.0,126958164708.9,317226916714.25,6316980351055.909,869579236538.0,16240809969449.75,576226533018.6,158009580303.333,1289587416082.0,7892427636741.75,15758155606.0,8701881600.0,2361847.174,0.0,888408.333,396032.133,1199878.857,0.0,37373954.5,8854.667,8230316.381
