Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
02:29:53,21607758.818,239779.286,151616942.118,380519782247.9,950003481936.5,7620217849743.909,2080567223236.75,13025907698667.0,358069886273.4,547250004472.167,769255187425.75,7018108246389.75,12931350403.0,8812546048.0,438939.435,4357.447,176665793.333,235979.0,2080408918.429,0.0,26.0,39123.0,202422326.667
02:39:53,21755276.909,248342.143,157121373.588,394331310514.0,984485401406.5,7888989790772.0,2154751812233.25,13493471963976.25,370865589028.0,563580022333.667,796572083717.0,7269289268823.25,12961053543.333,8807236608.0,455327.783,4357.447,183217231.333,235593.933,2155790875.571,0.0,26.0,39169.333,209031503.667
02:49:53,22758594.636,256905.857,162295647.176,407430167920.7,1017188203900.25,8156395008697.182,2235611036512.75,13959354386965.75,384897712181.6,587031443555.333,828142322295.25,7539359951445.25,15679618989.333,8812628992.0,470670.696,4357.447,189381941.667,235979.267,2231457537.429,0.0,26.0,39170.667,216286348.143
02:59:54,23992328.545,265470.714,167280921.529,419803487410.5,1048078923464.5,8422966522611.182,2311130080609.25,14422948416917.75,397935791020.8,610868352873.667,857872797015.25,7789100483634.25,15709010909.667,8817598208.0,487419.957,7304.291,195766251.667,235979.267,2298463316.571,0.0,26.0,38963.333,223901093.714
03:09:54,25586375.455,274030.571,173044938.412,434114352635.9,1083806783315.25,8687921480060.363,2377083923261.5,14878913575600.75,409167467224.6,639354015148.833,880514824052.25,8017224837127.0,15738481807.333,8818605312.0,501896.043,7304.291,202276513.0,235979.267,2371769054.429,0.0,26.0,39057.333,232585076.762
03:19:54,26303878.818,282593.143,178140891.882,446918346823.9,1115773188408.75,8949380460830.0,2456448406232.0,15344125968902.0,422951545679.0,662534172769.667,911732896700.5,8283390389391.5,15768429811.667,8816008192.0,517726.13,7304.291,207921536.667,235979.267,2446180397.429,0.0,26.0,39122.667,239447140.143
03:29:54,26471887.091,291154.857,183634076.471,460657169291.1,1150073217788.0,9209298524576.545,2530220221459.5,15810511524816.0,435637012650.4,679863893637.667,938974389431.25,8534493911717.75,17142416473.333,8813702144.0,534445.0,7304.291,214066312.333,235979.267,2521081288.571,0.0,26.0,39105.667,246214678.429
21:49:51,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8569818624.0,0.0,0.0,0.0,232251.8,158.429,0.0,13.5,36442.333,0.0
21:59:52,5347650.455,8558.0,5895141.412,14519213534.7,36247653396.0,271967605485.909,65799886587.25,466325399540.5,11205022610.2,10877895241.833,22298290480.75,221719887223.75,29025115.0,8811503872.0,14352.522,0.0,7241697.333,232251.8,69541858.429,0.0,26.0,39060.0,12947232.667
22:09:52,6332958.455,17118.286,11344363.882,28178942576.1,70350382855.0,546854684657.273,139172072546.0,931793505187.25,23840288235.6,27544391919.0,49280877888.0,469317007912.5,1403006074.667,8811657728.0,28897.957,4357.447,13339109.667,234761.933,143650026.286,0.0,26.0,39119.667,20420282.524
22:19:52,7173031.364,25679.286,16827977.824,41935341000.3,104694502074.25,820905609705.818,213954358270.0,1398934308820.75,36628005220.4,42426190893.833,76520626088.5,721666960467.25,1432764908.333,8815791104.0,43935.391,4357.447,19428826.667,235609.133,218652856.143,0.0,26.0,39165.0,27750179.667
22:29:52,8095496.182,34244.286,22240331.647,55343490692.1,138168588797.5,1102256317620.091,287457184485.0,1862371848208.25,49241073596.8,62525358151.5,103231673169.75,970076284292.25,2806832545.333,8828471552.0,60033.652,4357.447,25381073.0,237353.933,293685917.857,0.0,26.0,39171.333,35026816.667
22:39:52,10078923.091,42810.286,28070603.176,70053375303.5,174893469038.0,1385088628349.0,355500505263.5,2325444433154.5,60803627803.2,81693335656.833,126436245142.25,1203113583635.0,2836371804.0,8808669696.0,73033.043,4357.447,31866557.0,235923.8,367382209.143,0.0,26.0,39137.667,44043323.762
22:49:52,11494953.273,51376.429,33520074.294,83752045845.7,209093524130.75,1664117043785.091,429526519911.0,2788379425580.75,73547132333.6,105457618511.667,153562950867.25,1452827951739.25,2866169409.333,8805179392.0,88414.087,4357.447,37948662.667,235857.4,442111050.714,0.0,26.0,39153.667,52002414.524
22:59:52,12356659.636,59941.143,38960379.765,97422689403.2,243223610971.75,1943242213691.454,503218538770.75,3251670189429.5,86203468576.4,128720016233.0,180624356321.25,1702332933599.5,2895956119.667,8807793664.0,104279.87,4357.447,44100128.0,236099.533,516589124.714,0.0,26.0,39138.0,59331189.238
23:09:52,13219000.364,68507.143,44378945.529,111035321599.1,277209027544.5,2224470770761.0,576518178122.75,3715207212492.0,98814894906.4,150964148937.0,207587280326.0,1950337499917.25,4270004331.333,8809788928.0,121151.304,4357.447,50235125.0,235920.067,590817775.0,0.0,26.0,39185.667,66637057.667
23:19:52,13574345.727,77072.857,49802625.118,124651070999.3,311201856558.0,2505439691127.454,649907374581.75,4178556682819.5,111434192415.4,173092790728.833,234547233047.0,2198578064513.75,4299777020.667,8809630464.0,136343.174,4357.447,56374189.667,236210.467,664990329.571,0.0,26.0,39153.667,73301038.19
23:29:52,13849611.727,85638.857,55211034.176,138243308193.9,345136190644.75,2786860988908.454,723161274745.75,4642014850084.25,124061646516.4,195077394385.5,261494477016.25,2446025885278.5,4329553555.667,8809879552.0,152042.478,4357.447,62517149.0,236217.4,739089333.571,0.0,26.0,39106.0,79935365.048
23:39:52,14083907.364,94204.857,60636461.471,151864417418.5,379142575865.0,3065870840305.546,796710699776.5,5105890147534.5,136687375483.2,216430195922.333,288474849981.5,2694918948135.0,4359314490.0,8809992192.0,168833.348,4357.447,68727643.0,236228.333,813289633.143,0.0,26.0,39091.0,86549004.143
23:49:52,14842171.091,102769.143,66056853.412,165471166618.3,413113113073.25,3343504043818.364,870032465032.25,5569533940405.0,149312546037.4,239212961340.833,315438240989.25,2942482983639.0,5733356764.0,8810070016.0,184915.609,4357.447,74964730.0,236256.067,887516251.286,0.0,26.0,39123.0,93843260.619
23:59:52,16171403.818,111333.286,71424844.529,178914735171.1,446676146774.0,3619041451776.546,942602310822.75,6035060073717.25,161771687331.4,256456097469.0,342074340870.0,3187718275533.0,5763018064.667,8810185216.0,200727.174,4357.447,81156124.333,236258.733,960593402.0,0.0,26.0,39107.333,101642982.714
