,20,21,22,23,1,0,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,Total
14:19:45,17564860308,13261608466,15310911427,13427455410,189892810625,131186286596,36829542946,99453295946,15158331460,20310114209,15474910597,17082507417,32257019872,18525880207,15795734110,15798243923,63721749861,77772939626,40558681345,50518500751,13047629574,66331229003,14837232066,15122338043,1009239813788.0
14:29:45,17745313050,13429202057,15486391345,13565774856,191133284645,131883368428,38715064853,99678829519,15337537997,20547612856,15828163344,17182871265,32919663005,18771043664,15990550660,15878562167,64467296258,78541789078,40994682021,50990324979,13105557780,67146874702,15108324877,15263994132,1019712077538.0
14:39:45,18475588021,13613203397,15635723359,13779835736,192340216112,132588567461,40601266739,99944535407,15525120485,20653395744,16175638963,17365620257,33606820185,18974220568,16191293381,16053308491,65187537575,79253043969,41393452631,51413520782,13161782295,67957099861,15306691202,15410448717,1030607931338.0
14:49:45,19277221151,13800764991,15821349212,13924823707,193524538676,133403953694,41680947643,100917044972,15682840639,20814879934,16525736276,17552307904,34367345846,19227258275,16487642960,16306271792,65898558044,79878099996,41848330761,51889524443,13225756476,68938394541,15612446125,15584313822,1042190351880.0
14:59:45,19980018949,13960530596,15959544149,14142352242,194981260603,134164968039,42117804024,102793957509,15760093486,20921003397,16762232307,17703083266,35076344861,19361610657,16652073704,16454571033,66544520650,80447031212,42215962666,52295272964,13320226539,69648596923,15824462230,15762169878,1052849691884.0
15:09:45,20136536008,14159268789,16149138265,14409400918,196073777029,134955107645,42696803619,104675261115,15969511840,21137130799,16927396480,17829300190,35703531310,19593404372,16853340028,16643674625,67324489122,81352688364,42609564203,52786330762,13458108363,70442338912,16000596049,16057334823,1063944033630.0
15:19:45,20321060866,14351449176,16361903875,14677861753,197028192236,135602638356,43255667025,106555901911,16192693258,21352009671,17107435393,17928141876,36329315453,19859833806,17027870011,16811311020,68101667408,82010121561,43242705002,53363048910,13680759157,71264737442,16202631155,16431544089,1075060500410.0
15:29:45,20499642440,14570049400,16564981237,14807425861,198291573769,136459820846,43681704222,108446264851,16508789074,21672669757,17281117261,18109706314,36954825192,19948588953,17392447349,17068752507,68833136510,82624351930,43642132272,53871745597,13898532509,72018861899,16382733083,16701864309,1086231717142.0
15:39:45,21238460460,14714579967,16733202308,14905238874,199551935333,137251092613,43926453555,110337005470,16747429127,22255710804,17451111144,18269776379,37577080402,20006586575,17608578104,17261020710,69562429152,83289887512,44201461422,54417840522,14075086880,72719514201,16600067176,16913673897,1097615222587.0
15:49:45,21402359405,14821834602,16933233688,15193922897,200930256367,138002664649,44179228329,112236182117,17000160403,22492602725,17678065075,18569564624,38199701178,20163967476,17801246271,17447552994,72855539927,89662120258,48410246595,57871112662,14250740914,74270679096,16771615702,17477170811,1124621768765.0
15:59:46,22129021509,25291348877,17114659300,15401982542,202193752185,138728978534,44500476794,114138368049,17230942673,22701820025,17914605463,18876956055,38824000008,20390293950,18019451064,17657173971,73665313145,90460826963,48780414886,58437746981,14416495188,75046647853,16992520692,17700354760,1146614151467.0
16:09:46,22905532835,25494731294,24315972397,15541376706,203115513556,139476335343,44763516765,116036223091,17484910843,22894513697,18120904879,19173422184,39484411798,20629166687,18260416664,17855011732,74457268301,91222085713,49170961295,59078016782,14624308257,76009617511,20840746259,17845018628,1168799983217.0
16:19:46,23068376481,25824888944,24664616648,15661218379,204431774887,140214492488,45138882019,117912942799,17674047883,22943807091,18222874098,19377476919,40147725028,20806187782,18439681093,18009418091,75195592020,91941375972,49572799012,69791720816,14790315189,76805014176,21008597758,17970950879,1189614776452.0
16:29:46,23205295202,26164406113,24843544772,15755316468,205657507753,141004970543,45560899292,119799328318,17901347817,23080744362,18751391624,19632678942,40811698401,21610202897,18623419715,18181357689,75890785386,102766708079,49922439694,70186024956,14964193584,77529505022,21178434820,18112344759,1211134546208.0
16:39:46,23427005811,26452286873,25068147291,15890613948,206999508819,141721046910,46017759771,121685313444,18184314017,23204493787,19097779295,19934150287,41467030111,21871888660,18882924507,18433776200,86856950848,103524832354,50294714626,70580964971,15146378265,78364743898,21356709064,18300792584,1232764126341.0
16:49:46,23723858877,26720463181,25321873093,16144071831,208353879553,142478644177,46248459346,123570985321,18425891798,23342673223,19243644531,20228747238,42152566903,22110537350,18951945573,18623029938,87547924351,104212785222,50733406418,71075664411,15410510392,79289745456,21646356489,18516544158,1244074208830.0
16:59:46,23893342717,26899119795,25489981535,16254942164,209595425448,143270265606,46572498457,125252693935,18668689931,23403835588,19622050906,20514312794,42880084209,22369176807,19004792057,18848616426,88239339418,105014634681,51158342746,71552913942,15581897626,80095946717,21889000962,18644802166,1254716706633.0
17:09:46,24069870838,26990549418,25693204439,16442008253,210080746962,145334556648,46940340741,126258584865,18789548224,24339442632,19954726973,20760882364,43566059016,22661333851,19055405052,19054592752,88899224460,105843292231,51610777556,72230036770,15798177485,80848984666,22076152339,18794435367,1266092933902.0
17:19:46,24229460130,27082371644,25926053257,16531300698,210630724907,147483929892,47164309062,127589520488,18971575383,24461162835,20152109867,20888631202,44363537029,22876037922,19151728827,19202732936,89627851948,106479181477,52032744209,72666758093,15987089538,81685721087,22376963140,18919028710,1276480524281.0
17:29:46,24399522921,27177384970,26095261763,16656596532,211132644016,149691192109,47517225321,128634937196,19102122606,25236114912,20470712591,21105412930,44636749213,23121429639,19603485365,19239305263,90322327293,107043873444,52488347544,73190891485,16165785703,82456541246,22612558103,18978895152,1287079317317.0
17:39:46,24628604080,27335242324,26228963049,16792368454,212084919440,151884128674,47965507744,129835782077,19319346088,25512616077,20885515926,21377566525,44964493884,23446458107,19975940400,19278259961,91053158057,107761500448,53039347568,73691992262,16450258099,83253008845,22754621344,19194385566,1298713984999.0
17:49:46,24822264306,27485456726,26436266073,16924136907,212523175332,153730658728,48202632739,130822812972,20023182464,25629235217,21122889365,21556828555,45219277379,23661730545,20622314686,19501027960,91761851516,108702739037,53559082014,74468276929,16659202544,84108656134,22847697140,19382213331,1309773608599.0
17:59:46,25020839517,27620034137,26643987105,17091015001,213047150674,155737865068,48469790126,131770643968,20900994807,25758137684,21534665692,21798836934,45396206810,23784533574,20810294617,19860542247,92431687241,109510217338,55687151594,75240896559,16875528817,84893492576,22942122792,19592701505,1322419336383.0
18:09:46,25206076935,27749937111,26872906798,17425145127,213857845799,157764922909,48716303999,132985291856,21384694184,26016357754,21944400411,22007449715,45469405100,23941936425,21013663525,20123416633,93507708907,110216425495,56737230453,75747075236,17109280226,85639545862,23042958688,19799480711,1334279459859.0
18:19:47,25464853088,27922240147,27092599711,17567758086,214512281408,159821504103,48948939877,134357044403,21456079842,26919725534,22159523755,22252614879,45581224094,24133620935,21279378995,20328940533,95026288187,111730495878,57203027691,77098329277,17314923653,86493548854,23222080224,20007099473,1347894122627.0
